SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,PLAYER_ID,SEASON
22015,203932,0021500407,"DEC 20, 2015",ORL vs. ATL,L,17,1,5,0.2,0,0,0.0,0,0,0.0,2,2,4,1,0,0,1,0,2,-3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500387,"DEC 18, 2015",ORL vs. POR,W,12,0,1,0.0,0,0,0.0,2,2,1.0,1,4,5,0,0,0,0,1,2,-1,1,Aaron Gordon,203932,2015-16
22015,203932,0021500372,"DEC 16, 2015",ORL vs. CHA,W,25,2,3,0.667,0,0,0.0,2,2,1.0,2,5,7,3,2,0,0,0,6,3,1,Aaron Gordon,203932,2015-16
22015,203932,0021500358,"DEC 14, 2015",ORL @ BKN,W,22,1,3,0.333,0,0,0.0,2,3,0.667,1,4,5,0,0,0,3,2,4,8,1,Aaron Gordon,203932,2015-16
22015,203932,0021500334,"DEC 11, 2015",ORL vs. CLE,L,31,2,6,0.333,2,3,0.667,0,0,0.0,1,3,4,2,0,0,3,3,6,-13,1,Aaron Gordon,203932,2015-16
22015,203932,0021500326,"DEC 09, 2015",ORL @ PHX,L,12,2,2,1.0,1,1,1.0,0,0,0.0,0,2,2,1,1,0,0,1,5,2,1,Aaron Gordon,203932,2015-16
22015,203932,0021500298,"DEC 05, 2015",ORL @ LAC,L,21,5,8,0.625,0,1,0.0,0,0,0.0,1,6,7,1,1,0,1,1,10,7,1,Aaron Gordon,203932,2015-16
22015,203932,0021500279,"DEC 03, 2015",ORL @ UTA,W,6,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,2,0,0,3,2,0,1,Aaron Gordon,203932,2015-16
22015,203932,0021500265,"DEC 01, 2015",ORL @ MIN,W,13,3,7,0.429,1,3,0.333,0,0,0.0,0,2,2,0,0,2,0,3,7,-7,1,Aaron Gordon,203932,2015-16
22015,203932,0021500249,"NOV 29, 2015",ORL vs. BOS,W,22,5,7,0.714,2,3,0.667,0,0,0.0,1,4,5,2,0,1,0,2,12,12,1,Aaron Gordon,203932,2015-16
22015,203932,0021500228,"NOV 27, 2015",ORL vs. MIL,W,18,1,2,0.5,0,1,0.0,0,0,0.0,0,5,5,1,1,0,2,2,2,4,1,Aaron Gordon,203932,2015-16
22015,203932,0021500216,"NOV 25, 2015",ORL vs. NYK,W,17,0,4,0.0,0,0,0.0,2,4,0.5,3,2,5,2,0,2,0,3,2,4,1,Aaron Gordon,203932,2015-16
